dataset_file,dataset_row,problem_id,verdict,mentor_state,split
train-00004-of-00009.parquet,332374,450/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,565616,688/B,OK,accepted,train
train-00004-of-00009.parquet,324120,262/A,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,169150,572/A,COMPILATION_ERROR,syntax_repair,test
train-00003-of-00009.parquet,261812,556/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,576591,90/B,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,630922,71/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,106244,158/A,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,187261,546/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,572354,948/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,63705,910/A,OK,accepted,train
train-00006-of-00009.parquet,433125,5/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,496677,557/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,624034,108/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,339562,443/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,472492,439/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,342555,978/B,OK,accepted,train
test-00000-of-00001.parquet,623435,137/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,353023,978/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,133029,359/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,331862,110/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,619324,892/A,OK,accepted,train
train-00002-of-00009.parquet,177494,593/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,532040,841/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,395463,58/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,493343,35/A,RUNTIME_ERROR,execution_safety,test
train-00006-of-00009.parquet,437386,84/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,684621,151/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,340984,1006/C,TIME_LIMIT_EXCEEDED,efficiency_review,test
test-00000-of-00001.parquet,632201,479/A,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,12623,879/B,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,484438,1/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,508529,200/B,RUNTIME_ERROR,execution_safety,test
train-00006-of-00009.parquet,445783,270/A,OK,accepted,train
train-00006-of-00009.parquet,433484,841/A,WRONG_ANSWER,semantic_debug,test
train-00005-of-00009.parquet,397073,471/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,284287,41/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,256870,50/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,462592,548/A,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,280127,158/B,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,153813,832/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
test-00000-of-00001.parquet,665520,1/A,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,683271,234/B,OK,accepted,train
train-00007-of-00009.parquet,491133,620/A,RUNTIME_ERROR,execution_safety,test
train-00004-of-00009.parquet,324172,598/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,634370,770/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,507550,572/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
test-00000-of-00001.parquet,641407,1011/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,565995,469/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,407279,535/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,83809,58/A,COMPILATION_ERROR,syntax_repair,train
train-00005-of-00009.parquet,347994,365/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,88476,798/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,364909,99/A,OK,accepted,train
train-00006-of-00009.parquet,479818,253/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,160821,160/A,WRONG_ANSWER,semantic_debug,test
train-00005-of-00009.parquet,367267,854/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,486749,618/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,6380,304/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00001-of-00009.parquet,109623,779/C,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,248109,387/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,629196,80/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,276122,50/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,45223,753/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,638899,71/A,OK,accepted,train
train-00002-of-00009.parquet,179838,35/A,RUNTIME_ERROR,execution_safety,test
train-00007-of-00009.parquet,496111,16/A,RUNTIME_ERROR,execution_safety,test
train-00001-of-00009.parquet,85073,554/A,OK,accepted,test
test-00000-of-00001.parquet,641800,894/A,OK,accepted,train
train-00003-of-00009.parquet,246971,58/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,275214,637/B,OK,accepted,test
train-00004-of-00009.parquet,307134,0/none,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,213450,875/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,209882,228/A,OK,accepted,test
train-00003-of-00009.parquet,238438,245/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,24924,349/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,99668,262/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,254134,1/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,341771,352/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,624466,556/A,OK,accepted,train
train-00003-of-00009.parquet,217342,265/A,OK,accepted,train
train-00007-of-00009.parquet,514741,793/A,OK,accepted,train
train-00006-of-00009.parquet,479770,43/B,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,653089,427/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,218652,1005/A,OK,accepted,train
train-00006-of-00009.parquet,473170,82/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,59552,837/A,OK,accepted,train
train-00001-of-00009.parquet,120739,318/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,242537,469/A,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,156405,318/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,474553,208/A,OK,accepted,train
test-00000-of-00001.parquet,671676,439/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,615509,505/A,OK,accepted,test
train-00007-of-00009.parquet,517636,58/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,8019,753/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,440350,785/B,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,194629,816/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,102364,4/A,COMPILATION_ERROR,syntax_repair,test
train-00006-of-00009.parquet,440255,281/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,155949,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,458876,0/none,OK,accepted,train
train-00004-of-00009.parquet,305606,669/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,550418,862/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,647351,572/A,OK,accepted,test
train-00002-of-00009.parquet,154072,22/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,371182,0/none,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,376829,990/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,566742,59/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,87689,870/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,624981,136/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,660457,131/A,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,340562,854/A,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,665420,675/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,196618,96/A,OK,accepted,train
train-00004-of-00009.parquet,320125,12/B,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,573111,606/A,COMPILATION_ERROR,syntax_repair,test
train-00005-of-00009.parquet,407714,339/A,COMPILATION_ERROR,syntax_repair,train
train-00008-of-00009.parquet,608931,387/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,499937,802/G,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,635695,992/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,97362,219/A,OK,accepted,train
train-00001-of-00009.parquet,120745,584/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,447838,169/B,OK,accepted,train
train-00005-of-00009.parquet,402624,637/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,300673,604/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,631239,165/A,OK,accepted,train
train-00007-of-00009.parquet,495373,224/A,RUNTIME_ERROR,execution_safety,test
train-00007-of-00009.parquet,547071,629/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,305522,474/B,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,176784,1004/A,RUNTIME_ERROR,execution_safety,test
train-00001-of-00009.parquet,72022,26/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,25488,548/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,604636,239/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,533794,9/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,465662,52/A,OK,accepted,test
train-00004-of-00009.parquet,284488,17/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,93063,567/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,301520,144/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,279297,765/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,308592,1/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,608649,152/A,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,169439,244/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,508020,1/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,312437,445/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,467108,754/A,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,101172,124/A,OK,accepted,train
train-00004-of-00009.parquet,336431,888/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,531146,96/A,OK,accepted,train
train-00005-of-00009.parquet,402763,69/A,COMPILATION_ERROR,syntax_repair,test
train-00001-of-00009.parquet,89771,144/A,OK,accepted,train
train-00006-of-00009.parquet,438041,174/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,497186,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,511120,116/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,150336,1011/A,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,624027,119/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,15128,669/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,244734,385/A,OK,accepted,train
train-00001-of-00009.parquet,106126,822/A,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,177881,59/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,610523,727/A,OK,accepted,train
train-00006-of-00009.parquet,415123,892/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,213093,208/A,OK,accepted,train
train-00004-of-00009.parquet,288585,842/B,OK,accepted,train
train-00007-of-00009.parquet,490189,102/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,512726,709/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,198757,302/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,590121,408/B,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,175321,71/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,584676,688/B,OK,accepted,train
train-00000-of-00009.parquet,42793,1/A,OK,accepted,train
train-00000-of-00009.parquet,41073,1/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,616313,483/A,OK,accepted,train
train-00001-of-00009.parquet,77219,320/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,486349,808/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,525037,706/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,612226,520/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,518583,186/A,OK,accepted,train
train-00008-of-00009.parquet,556543,990/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,224329,525/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,98033,961/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,630388,1/A,OK,accepted,train
train-00008-of-00009.parquet,584699,393/A,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,57100,520/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,139885,58/A,COMPILATION_ERROR,syntax_repair,train
train-00005-of-00009.parquet,391230,735/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,495980,940/A,OK,accepted,train
test-00000-of-00001.parquet,664281,490/A,OK,accepted,test
train-00004-of-00009.parquet,323402,946/B,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,41649,379/A,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,105991,706/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,551763,387/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,31465,6/B,OK,accepted,test
train-00001-of-00009.parquet,133036,440/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,251935,133/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,675786,439/B,OK,accepted,train
train-00008-of-00009.parquet,614716,254/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,215229,760/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,217629,641/A,OK,accepted,train
train-00002-of-00009.parquet,189495,814/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,503713,630/J,OK,accepted,train
train-00005-of-00009.parquet,368877,215/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,459373,262/B,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,541324,222/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,495306,456/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,553856,58/A,OK,accepted,train
train-00002-of-00009.parquet,191932,69/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,602253,58/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,563861,879/B,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,236349,992/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,672599,659/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,445221,841/A,OK,accepted,test
train-00007-of-00009.parquet,507313,710/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,62020,706/B,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,280303,43/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,687495,263/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,425336,847/M,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,113427,492/A,OK,accepted,train
train-00005-of-00009.parquet,397162,867/A,OK,accepted,train
train-00004-of-00009.parquet,299127,660/A,RUNTIME_ERROR,execution_safety,test
train-00004-of-00009.parquet,280805,946/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,529978,931/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,31836,71/A,OK,accepted,train
train-00004-of-00009.parquet,317617,313/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00001-of-00009.parquet,105708,58/A,OK,accepted,train
train-00004-of-00009.parquet,344935,682/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,459295,0/none,OK,accepted,train
test-00000-of-00001.parquet,646978,353/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,593755,41/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,331208,47/B,OK,accepted,test
train-00003-of-00009.parquet,242752,709/A,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,13109,765/B,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,230227,812/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,511890,337/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,219657,1005/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,302095,898/A,OK,accepted,train
train-00001-of-00009.parquet,127083,456/B,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,205678,677/A,COMPILATION_ERROR,syntax_repair,train
train-00005-of-00009.parquet,347835,755/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,675254,723/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,680130,50/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,331358,58/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,483873,228/A,COMPILATION_ERROR,syntax_repair,test
train-00001-of-00009.parquet,129180,287/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,155537,37/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,533082,842/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,42411,675/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,625281,9/B,OK,accepted,train
train-00002-of-00009.parquet,197401,262/A,COMPILATION_ERROR,syntax_repair,test
train-00004-of-00009.parquet,282080,799/A,RUNTIME_ERROR,execution_safety,test
train-00001-of-00009.parquet,80843,1/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,334673,385/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,55539,915/A,OK,accepted,train
train-00007-of-00009.parquet,501159,34/A,RUNTIME_ERROR,execution_safety,test
